"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater","group","accuracy_S1","accuracy_S2","accuracy_S3","total_bonus"
"1467","A20SXG1DHDIDI7",0.901960784313726,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CCT",0.941176470588235,0.882352941176471,0.823529411764706,0.05
"1468","A1WNHGZ8S46T3C",0.803921568627451,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CCT",0.705882352941177,0.764705882352941,0.882352941176471,0.05
"1469","A3I5AH4959TUYF",0.764705882352941,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CCT",0.705882352941177,0.705882352941177,0.823529411764706,0.05
"1470","A42VJPPGH5SLM",0.686274509803922,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CCT",0.705882352941177,0.588235294117647,0.705882352941177,0
"1471","A16YVNUJMK1RNE",0.901960784313726,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CCT",0.764705882352941,1,0.882352941176471,0.05
"1472","A1B5YMVUL4HH67",0.0980392156862745,0,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CCT",0.117647058823529,0.117647058823529,0.0588235294117647,0
"1473","A12E0YAXVLAJOW",0.980392156862745,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CCT",1,0.941176470588235,0.941176470588235,0.05
"1474","A1NQW9H2DW4XDG",0.784313725490196,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.764705882352941,0.823529411764706,0.705882352941177,0.1
"1475","ALYEON3R1GFKV",0.647058823529412,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.705882352941177,0.529411764705882,0.647058823529412,0
"1476","A2Z8V9A1E4N3ND",0.607843137254902,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.764705882352941,0.411764705882353,0.588235294117647,0
"1477","ABB2CRBMKMKE8",0.941176470588235,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",1,0.882352941176471,0.882352941176471,0.1
"1478","A2HX5UVZC38SIB",0.666666666666667,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.529411764705882,0.705882352941177,0.705882352941177,0
"1479","A3JXZ60HKXKCBI",0.843137254901961,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.764705882352941,0.764705882352941,0.941176470588235,0.1
"1480","A1D6U8UNEELO45",0.176470588235294,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.0588235294117647,0.176470588235294,0.235294117647059,0
"1481","ATX7JIFSG266H",0.803921568627451,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.764705882352941,0.882352941176471,0.705882352941177,0.1
"1482","AEEKWT5AAPPWV",1,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",1,1,0.941176470588235,0.1
"1483","A32IS852XM3D17",0.196078431372549,0,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.0588235294117647,0.294117647058824,0.176470588235294,0
"1484","A2G0HRT8HS9HRZ",0.823529411764706,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.882352941176471,0.764705882352941,0.764705882352941,0.1
"1485","AVL5BZZ3X3S4B",0.764705882352941,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.588235294117647,0.764705882352941,0.882352941176471,0.1
"1486","A3BUKQ7ZGNS3UU",0.705882352941177,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.588235294117647,0.647058823529412,0.823529411764706,0
"1487","A1WUZOLVPEXOLE",0.176470588235294,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"CTT",0.176470588235294,0.117647058823529,0.176470588235294,0
"1488","A3R9YS8IZH91T0",0.941176470588235,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.941176470588235,1,0.823529411764706,0.1
"1489","A2EARNRMFJOSIY",0.843137254901961,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"CTT",0.941176470588235,0.647058823529412,0.882352941176471,0.1
"1490","AW7RJ863Q6RTT",0.882352941176471,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.882352941176471,0.764705882352941,0.941176470588235,0.15
"1491","A1KK28XXMM8KEL",0.92156862745098,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.882352941176471,0.882352941176471,0.941176470588235,0.15
"1492","A261Z8XC482AL8",0.96078431372549,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",1,0.882352941176471,0.941176470588235,0.15
"1493","A2S7VNHIFDGS3V",0.588235294117647,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"TTT",0.588235294117647,0.529411764705882,0.588235294117647,0
"1494","A27GK6AHDNFW5Y",0.725490196078431,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"TTT",0.588235294117647,0.764705882352941,0.764705882352941,0
"1495","A2J36LBPMKR1KO",0.823529411764706,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.823529411764706,0.764705882352941,0.823529411764706,0.15
"1496","A374YV9KCIQNCC",0.235294117647059,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"TTT",0.176470588235294,0.235294117647059,0.235294117647059,0
"1497","A2HR7ZIX42FEPG",0.882352941176471,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",1,0.764705882352941,0.823529411764706,0.15
"1498","A2FUAVWYRMIU6S",0.470588235294118,0,1,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,"TTT",0.470588235294118,0.411764705882353,0.529411764705882,0
"1499","A25WYUL9BURZAH",0.92156862745098,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.941176470588235,0.823529411764706,0.941176470588235,0.15
"1500","A2Z8SR1UU09HO5",0.882352941176471,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.823529411764706,0.882352941176471,0.882352941176471,0.15
"1501","A22Z03NU5RN6AZ",0.96078431372549,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.941176470588235,0.941176470588235,0.941176470588235,0.15
"1502","A1A6UVH1CCP8CD",0.901960784313726,1,1,0.75,1,"design2 pilot","2017-11-23",0.1,1,0,"TTT",0.823529411764706,0.882352941176471,0.941176470588235,0.15
"1503","A1KK28XXMM8KEL",NA,NA,0,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1504","A3RW07N951SRUW",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1505","A257IRS6SYPPIW",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1506","A12O2QEQMYB9M5",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1507","A2Z9N8TQQGZI38",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1508","AK7POF2TL5WYG",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1509","A386AUYQRP1D1C",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1510","A386AUYQRP1D1C",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1511","A68JZJUJH39AU",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1512","A2E1C5QVRR60ZE",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1513","A2V67L01Q1HNDA",NA,NA,0,0.75,0,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
"1514","A8CE5BIRVA2SU",NA,NA,0,0.75,1,"design2 pilot","2017-11-23",0.1,0,0,NA,NA,NA,NA,NA
